"","Ameiurus_melas","Ameiurus_natalis","Aphredoderus_sayanus","Campostoma_anomalum","Campostoma_spadiceum","Cyprinella_lutrensis","Cyprinella_venusta","Cyprinella_whipplei","Dorosoma_cepedianum","Erimyzon_oblongus","Esox_americanus","Etheostoma_chlorosoma","Etheostoma_gracile","Etheostoma_nigrum","Etheostoma_radiosum","Etheostoma_spectabile","Fundulus_notatus","Fundulus_olivaceus","Gambusia_affinis","Ictalurus_punctatus","Labidesthes_sicculus","Lepomis_cyanellus","Lepomis_gulosus","Lepomis_humilis","Lepomis_macrochirus","Lepomis_megalotis","Lepomis_microlophus","Luxilus_chrysocephalus","Lythrurus_snelsoni","Lythrurus_umbratilis","Micropterus_punctulatus","Micropterus_salmoides","Minytrema_melanops","Moxostoma_duquesnei","Moxostoma_erythrurum","Notemigonus_crysoleucas","Notropis_atherinoides","Notropis_atrocaudalis","Notropis_boops","Notropis_buchanani","Notropis_ortenburgeri","Notropis_stramineus","Notropis_suttkusi","Notropis_volucellus","Noturus_exilis","Noturus_gyrinus","Noturus_nocturnus","Percina_caprodes","Percina_copelandi","Percina_phoxocephala","Percina_sciera","Phenacobius_mirabilis","Pimephales_notatus","Pimephales_promelas","Pimephales_vigilax","Pomoxis_annularis","Pomoxis_nigromaculatus","Semotilus_atromaculatus"
"Notropis_atrocaudalis",0.291290326325468,0.381977663151197,0.298456113980581,0.305066510640433,0.304315308717357,0.179609137773596,0.213587764179361,0.279097808518346,0.28956861424016,0.24765820765862,0.285720989446093,0.175807272799116,0.194885755657669,0.304740446914355,0.235343668773391,0.223999827524147,0.197655229710148,0.137182568178436,0.194851667881881,0.318369558069563,0.31783890820189,0.243192141201193,0.315648151205947,0.242308851400227,0.320068223501594,0.260977821278098,0.258361668308744,0.282135982933543,0.197514084506534,0.129323511595396,0.263538942588903,0.291937570446868,0.283872566734888,0.230314172482199,0.276389011067297,0.331004586040647,0.265966939508277,0,0.182013416559182,0.178086849091127,0.178936326919039,0.194645240351447,0.251958377870367,0.212462876591508,0.244710822816536,0.31808118197587,0.254852864469167,0.298797496475493,0.207203385155886,0.265593410672506,0.233953344488502,0.225880751694763,0.289658484470828,0.336053650806195,0.292743332640161,0.327374183840224,0.306448760034172,0.198060890465719
"Notropis_boops",0.301584602073979,0.353810400438169,0.312031468839555,0.276899247927406,0.23768650754279,0.195258817611688,0.240661229302898,0.213198136034994,0.299862889988671,0.22094920232802,0.25882970194269,0.276278259144681,0.296148169664901,0.315094818816712,0.177529122785791,0.234354199426503,0.253829340695187,0.121964261842284,0.257834825600378,0.328663833818073,0.328862312641615,0.293408520162946,0.372975842276312,0.252603127148738,0.333099039211433,0.272183507890626,0.280082036711976,0.330891797143592,0.216380341668032,0.178139421959291,0.31946606050874,0.304054667923414,0.296536510729844,0.240608448230709,0.248221748354269,0.302837323327619,0.237799676795249,0.182013416559182,0,0.120032336698824,0.160986199912781,0.166538073792265,0.185389672849647,0.222817248493865,0.216543560103509,0.32837545772438,0.275117282859246,0.309091772224004,0.217557757058243,0.237426147959478,0.25695430283991,0.197713488981735,0.223029683296262,0.346347926554705,0.275886898670725,0.376129998050273,0.355204574244221,0.285278243137307
"Notropis_buchanani",0.267770784926649,0.319996583290839,0.274936572581762,0.281546969241614,0.319257305780075,0.19503798975355,0.198333219527151,0.217116728657988,0.189125995918264,0.185677127798262,0.223739909585735,0.233168999368935,0.253038909889154,0.280740136284766,0.252382907678983,0.238461055356096,0.250818380619021,0.118584645445311,0.253187104286169,0.256388478209205,0.294319366803071,0.258134138263912,0.332595252169504,0.257250848462946,0.296548682102775,0.237458279879278,0.240675156439637,0.258616441534724,0.174731646643989,0.144175364427346,0.319494428532409,0.268418029048049,0.298814563797607,0.206794631083379,0.1759463927454,0.269023506180289,0.16552432118638,0.178086849091127,0.120032336698824,0,0.156338478598573,0.170915362414166,0.22777777877924,0.111659681346535,0.298114358340794,0.29456164057705,0.349634453219818,0.313739493538212,0.183142978372451,0.242073869273686,0.214626293064163,0.202361210295943,0.266138943072008,0.312534109407375,0.271419465818055,0.303854642441404,0.321390757096891,0.289925964451515
"Notropis_ortenburgeri",0.308724648140606,0.360950446504797,0.354351974257258,0.168654678609418,0.167903476686341,0.235504998050273,0.199669552272297,0.181147514948869,0.26854139759376,0.22663099101222,0.303155311261231,0.273333533185162,0.253281340492139,0.321693999498724,0.177769873335521,0.202491841646977,0.214849166909902,0.197817764948003,0.253615909037158,0.258880802961624,0.373734768478567,0.337549539939409,0.373366833210658,0.298204711676904,0.337502545316733,0.278412143093236,0.31990827594233,0.261108766287143,0.215112602685143,0.185129227641303,0.321804471112025,0.309371892262006,0.224383811626949,0.132363878912721,0.17843871749782,0.348438907855785,0.244939722861876,0.178936326919039,0.160986199912781,0.156338478598573,0,0.173407687166585,0.114885488147044,0.229536621483569,0.185222067708598,0.335515503791008,0.275021418876357,0.200847202906016,0.262558380047947,0.244566194026106,0.178474797182241,0.166391996586824,0.230169729362889,0.315026434159795,0.232346840432724,0.421731582578439,0.400806158772387,0.253956750742396
"Notropis_stramineus",0.266696260179825,0.324145942584865,0.320828549447789,0.201237383557167,0.238947720095629,0.168942352577851,0.176430072325932,0.148480124140793,0.22815354918821,0.262852417308211,0.302193481674585,0.288699746398485,0.308569656918704,0.3024028988706,0.228532340808825,0.278608153211916,0.304712366410529,0.211579258711473,0.30871785131572,0.259448759204961,0.378068351380326,0.304277618381023,0.385667762222423,0.300353215874297,0.307329420696006,0.245927034457964,0.254312418196549,0.261427526648673,0.228801828921836,0.142244805679128,0.293696441993313,0.313825458366117,0.307767865924251,0.207780587100018,0.246741806207227,0.294061479529885,0.186916651079907,0.194645240351447,0.166538073792265,0.170915362414166,0.173407687166585,0,0.139340115280495,0.136665612907943,0.221028167534911,0.30090300068327,0.287809202805357,0.219747208047123,0.218541614810946,0.198522983525095,0.192723145862945,0.162033719425915,0.214800686016938,0.333926439300902,0.24984684746299,0.380552306511223,0.361814268778813,0.235671192631589
"Notropis_suttkusi",0.324009397698745,0.381459080103785,0.378141686966709,0.104704367229934,0.103953165306857,0.226255490096771,0.233743209844852,0.128870184736637,0.28546668670713,0.281704016365593,0.321045080731967,0.345562162763559,0.32697053482224,0.322193126736295,0.131999324481592,0.181804704192375,0.28507237892945,0.268892396230393,0.327118729219255,0.278300358262343,0.396919950437708,0.361590755899943,0.404519361279805,0.357666353393217,0.364642558214927,0.303240171976885,0.350087094177008,0.241817587244517,0.208741168363833,0.199557943198048,0.351009579512234,0.332677057423499,0.288157926520095,0.149709109234323,0.227131866803071,0.351859164596764,0.245438850099448,0.251958377870367,0.185389672849647,0.22777777877924,0.114885488147044,0.139340115280495,0,0.233443733141783,0.162956689669216,0.35821613820219,0.306660801862739,0.162884791682049,0.198601146560635,0.178913044120938,0.173113206458788,0.180885318483297,0.194641592725095,0.315525561397366,0.268367917674218,0.437865444030143,0.419127406297734,0.294864836110445
"Notropis_volucellus",0.246052357958347,0.265040501901849,0.300184647226311,0.295978096720305,0.333688433258767,0.148298450356373,0.194247708565993,0.204759298842393,0.130586570043655,0.203746976625196,0.281549579453107,0.229444065330854,0.249313975851073,0.246123724169001,0.323273053971963,0.257814010605823,0.24557687765059,0.190935356489995,0.249462170248088,0.238804856983484,0.280501372235772,0.245172177698007,0.326562321539408,0.241247775191281,0.286685518474529,0.225283132236487,0.195206977513533,0.202322085965657,0.208007686315743,0.0831393649961121,0.311514078233374,0.254720017683101,0.287123963702774,0.225598223340079,0.187636365524211,0.272930722391173,0.169249255224461,0.212462876591508,0.222817248493865,0.111659681346535,0.229536621483569,0.136665612907943,0.233443733141783,0,0.315768880698048,0.280259098461792,0.344088377506957,0.317464427576293,0.197747472204853,0.254802158226694,0.249002320564544,0.218312894127514,0.232131467339765,0.277797504983918,0.267514243318435,0.282985327366669,0.302708828095797,0.216727821566519
"Noturus_exilis",0.392733349662778,0.411783792576732,0.370305341747348,0.175740303208512,0.136527562823897,0.218947838889094,0.263094212483329,0.196682725836652,0.353279227807145,0.317384132928121,0.316803094081252,0.262052588478959,0.24346096053764,0.29266183563628,0.0863803751969917,0.137550089742244,0.278065208491004,0.261374408484254,0.320532231857732,0.346112899362359,0.349948837691569,0.352480220076882,0.395408825456744,0.310094279108617,0.393993560853404,0.294129636153823,0.417899635277023,0.350039086475009,0.20215467100231,0.234270055257168,0.341899043689172,0.323566521600437,0.279047390697033,0.22092963475498,0.301273521827137,0.393986070916418,0.329549385922509,0.244710822816536,0.216543560103509,0.298114358340794,0.185222067708598,0.221028167534911,0.162956689669216,0.315768880698048,0,0.311245025456052,0.220627189116601,0.169471289043572,0.19822357081547,0.176351337855969,0.126142093712649,0.174379063493611,0.276918815500445,0.438999077989658,0.261661228005002,0.429728618041551,0.410990580309141,0.337965452264568
"Noturus_gyrinus",0.127055298195753,0.256933302174234,0.138231293652542,0.371600713279948,0.40931104981841,0.253856659586889,0.298603994719585,0.347577123457524,0.24071820149506,0.316379796371777,0.161952603678754,0.220038332253677,0.201446704312358,0.180228976476947,0.313596888202479,0.291796049394431,0.27451249072726,0.257821690720511,0.316979514093988,0.269519145324462,0.308908291300756,0.158314464580728,0.161687838462231,0.2324068320339,0.160272573858891,0.175793264543925,0.261101725205587,0.349034749918665,0.313986568623181,0.274042810388757,0.185101133617736,0.245639108121017,0.353505566312062,0.335309913583252,0.304461675245273,0.205231096372469,0.332501142147792,0.31808118197587,0.32837545772438,0.29456164057705,0.335515503791008,0.30090300068327,0.35821613820219,0.280259098461792,0.311245025456052,0,0.17921389442978,0.288408622191932,0.236538068564632,0.333149247927406,0.276435529795059,0.331176973565047,0.318332110187266,0.21118160344571,0.181185433318182,0.201600694172047,0.180675270365995,0.303056631566773
"Noturus_nocturnus",0.267206692625532,0.3963555679128,0.274672961049876,0.319444415402036,0.318693213478959,0.236198885281061,0.350159331059036,0.331937251741487,0.38086959592484,0.3389591893433,0.300098894207696,0.156810014746974,0.138218386805655,0.244058255522112,0.213123015842686,0.278702251516518,0.252844508619755,0.271516450136885,0.292212735048824,0.409670539754242,0.332817774501954,0.219108507501258,0.214641440582934,0.295148294623368,0.334446128263197,0.352278802962778,0.314117626296742,0.411898503079761,0.329139585421983,0.260949012510845,0.16253223196589,0.344777013670009,0.336712009958029,0.360076692628417,0.367689992751976,0.345382490802249,0.434791959654495,0.254852864469167,0.275117282859246,0.349634453219818,0.275021418876357,0.287809202805357,0.306660801862739,0.344088377506957,0.220627189116601,0.17921389442978,0,0.274713862775558,0.300367347609796,0.281593911587955,0.213207212288357,0.202698560302519,0.305238312309354,0.236549344029336,0.234982270751326,0.26482901167875,0.243903587872698,0.289361872150399
"Percina_caprodes",0.368084093226948,0.38707223717045,0.346495228648758,0.148779062758137,0.186789880065829,0.196111435624974,0.239356366911517,0.21200738026484,0.329541382235333,0.325778711893796,0.288196699337093,0.316139262137916,0.297547634196597,0.239476604285015,0.178928587317487,0.190663053566731,0.255228805226884,0.315461082143211,0.336157367055151,0.322375053790546,0.365573972888988,0.328742374505069,0.371670979884931,0.325719414306036,0.331794176820053,0.231930252120472,0.39416178970521,0.324353821234258,0.256241344661267,0.246487206033944,0.31816119811736,0.299828676028625,0.293771083586759,0.232245343224064,0.232745023869735,0.317552525819462,0.276364154571245,0.298797496475493,0.309091772224004,0.313739493538212,0.200847202906016,0.219747208047123,0.162884791682049,0.317464427576293,0.169471289043572,0.288408622191932,0.274713862775558,0,0.207519592088838,0.148588701187603,0.10330569044853,0.188301360165346,0.239908242773896,0.351734002431967,0.315747901663959,0.405017062635269,0.38627902490286,0.258188529086697
"Percina_copelandi",0.321726151247479,0.375165625850842,0.256463617329151,0.256631838970429,0.255880637047352,0.143038958920751,0.227449755591909,0.199499807406771,0.243081362239094,0.27541056211265,0.237828549555947,0.224004285433693,0.243874195953913,0.212981773296931,0.164167408690187,0.0991350195347651,0.240317386214968,0.224137403515912,0.282483928812466,0.273829725737435,0.313703419261688,0.239912686262385,0.321302830103786,0.236717412446873,0.319887565500445,0.220023640800865,0.305332101462526,0.31244720991465,0.125644829495505,0.156261207865995,0.267793048336214,0.249460526247479,0.281864472267152,0.258800270365995,0.22357264514218,0.316649758577068,0.21315057358316,0.207203385155886,0.217557757058243,0.183142978372451,0.262558380047947,0.218541614810946,0.198601146560635,0.197747472204853,0.19822357081547,0.236538068564632,0.300367347609796,0.207519592088838,0,0.177723490706493,0.166819752205845,0.216881328320766,0.27530365700725,0.360160361804155,0.300536001882813,0.279913222004689,0.297449336660175,0.299090678386757
"Percina_phoxocephala",0.375865584347038,0.433315266752078,0.353074796691925,0.233483630801303,0.232732428878226,0.239830426745063,0.247137858031606,0.180726371384929,0.298861334893884,0.375429725896067,0.297925610126121,0.321396714796467,0.302805086855148,0.347079728549541,0.184186039976038,0.157458967763744,0.337409334808511,0.282287044417147,0.37987635817524,0.368618083372174,0.410314598624462,0.336523865625159,0.379452471005021,0.332599463118433,0.339575667940142,0.2781732817021,0.4019432808253,0.370596850815886,0.184575720396741,0.213769975148191,0.325942689237449,0.346071705610253,0.416937190091464,0.278975227722926,0.359319114795083,0.33464194459891,0.308065836528078,0.265593410672506,0.237426147959478,0.242073869273686,0.244566194026106,0.198522983525095,0.178913044120938,0.254802158226694,0.176351337855969,0.333149247927406,0.281593911587955,0.148588701187603,0.177723490706493,0,0.109584777722465,0.232741505131589,0.33175738149063,0.416614086287535,0.359466892784049,0.37433701529382,0.394060516022949,0.27862132594706
"Percina_sciera",0.365029289529274,0.417255087893464,0.333733538722848,0.186497781536546,0.224208118075008,0.178113802048482,0.214476157232218,0.160529079414459,0.286384500520889,0.321397170862425,0.282536875726821,0.251295110150925,0.23288576438241,0.264356813964314,0.118036958900273,0.145154656112567,0.272656212144723,0.251103785073455,0.309774753529698,0.315185444350291,0.353116332944157,0.316931104404999,0.350925575948213,0.316047814604032,0.355345648243861,0.257793707558826,0.37220270952932,0.355874946137348,0.157130451556494,0.20432449402997,0.29881636733117,0.288753456727597,0.319149991477155,0.227130058762927,0.273204897348025,0.366282010782913,0.262782825789005,0.233953344488502,0.25695430283991,0.214626293064163,0.178474797182241,0.192723145862945,0.173113206458788,0.249002320564544,0.126142093712649,0.276435529795059,0.213207212288357,0.10330569044853,0.166819752205845,0.109584777722465,0,0.146074041821645,0.287075332290018,0.410694056317692,0.253820264441824,0.362651608582491,0.380187723237977,0.310261392131063
"Phenacobius_mirabilis",0.335614053695944,0.354419915466642,0.351102522329566,0.194570374330286,0.232280710868748,0.161656229305782,0.206704045207709,0.178754097022571,0.335350598993064,0.183097178894955,0.336362293894239,0.204760978895647,0.224630889415866,0.233667387527285,0.182934919459833,0.233130924170616,0.220773598907691,0.281005875824019,0.26324062227442,0.328184270548277,0.292957708877488,0.257628514339723,0.339018658181124,0.292165650294536,0.414526470500861,0.276201007339742,0.284586391078326,0.254213670903381,0.221786138342074,0.176004735839386,0.247047337952014,0.267176354324818,0.261118761882952,0.240488834567968,0.16698656779397,0.412816142038192,0.270855418582745,0.225880751694763,0.197713488981735,0.202361210295943,0.166391996586824,0.162033719425915,0.180885318483297,0.218312894127514,0.174379063493611,0.331176973565047,0.202698560302519,0.188301360165346,0.216881328320766,0.232741505131589,0.146074041821645,0,0.21792436739145,0.341543091419124,0.281292695344767,0.333903202469923,0.315165164737514,0.279872446463264
"Pimephales_notatus",0.32258690814536,0.226190436704246,0.338257658951785,0.180204954599625,0.217915291138087,0.186972423620309,0.270782258753005,0.242832310567867,0.322505735615283,0.126435372966054,0.319622591178581,0.345461788594789,0.365331699115009,0.208050712443527,0.323635729158975,0.33537019540822,0.20762825476068,0.267860531677008,0.250095278127408,0.238416330247419,0.241651307038169,0.283245189423481,0.364635333264881,0.279320786916755,0.363220068661541,0.263356143961961,0.271741527700545,0.201933559229592,0.247102332656601,0.19888665556774,0.31112555149731,0.254331490947037,0.171350821582094,0.148286619680937,0.148786300326608,0.349525264179361,0.245539224268218,0.289658484470828,0.223029683296262,0.266138943072008,0.230169729362889,0.214800686016938,0.194641592725095,0.232131467339765,0.276918815500445,0.318332110187266,0.305238312309354,0.239908242773896,0.27530365700725,0.33175738149063,0.287075332290018,0.21792436739145,0,0.23900333941229,0.191224274274678,0.359519877553681,0.340781839821271,0.293017790610276
"Pimephales_promelas",0.176974862942265,0.272886083808844,0.231107152210229,0.380746755550377,0.418457092088838,0.310290666878752,0.39440098278068,0.40491257305708,0.253816767335265,0.250054096993729,0.250933622898563,0.276472339545541,0.257880711604222,0.199816603800468,0.446953972417419,0.420226900205125,0.254023421096047,0.314255698012374,0.258028906001237,0.323573515813555,0.288346954142766,0.214556221143463,0.180561749600248,0.287554895559814,0.256069561919985,0.348513329528097,0.203052559420527,0.325552283257267,0.408882114376583,0.283743360364645,0.242436583217292,0.301027138051634,0.294969545609768,0.31036688217015,0.272405024354283,0.241827910919394,0.314528673317466,0.336053650806195,0.346347926554705,0.312534109407375,0.315026434159795,0.333926439300902,0.315525561397366,0.277797504983918,0.438999077989658,0.21118160344571,0.236549344029336,0.351734002431967,0.360160361804155,0.416614086287535,0.410694056317692,0.341543091419124,0.23900333941229,0,0.276080979071584,0.213907832350586,0.195169794618177,0.297848529571245
"Pimephales_vigilax",0.231317654590857,0.206620376031971,0.315406519169047,0.206632300444284,0.244342636982745,0.273482619885139,0.236553481070342,0.296048213706812,0.306519019428626,0.226147074385548,0.341132933096097,0.310517942752438,0.290465750059415,0.244287005948975,0.291576879056644,0.278931001943382,0.329749865667845,0.273163232207587,0.329562337835203,0.219935347873413,0.296327774928818,0.298604084851198,0.333327685085626,0.374643871973308,0.298557090228522,0.277928226466564,0.318330666278836,0.260624849660471,0.252567444944727,0.261568387937708,0.320226861448532,0.347349514096873,0.223899895000277,0.170341500747588,0.254877877794224,0.309493452767574,0.282917344696742,0.292743332640161,0.275886898670725,0.271419465818055,0.232346840432724,0.24984684746299,0.268367917674218,0.267514243318435,0.261661228005002,0.181185433318182,0.234982270751326,0.315747901663959,0.300536001882813,0.359466892784049,0.253820264441824,0.281292695344767,0.191224274274678,0.276080979071584,0,0.382786127490228,0.361860703684177,0.330395911038801
"Pomoxis_annularis",0.195659083088944,0.253088828381334,0.10584114678272,0.487007230646363,0.526219971030979,0.301611199912781,0.383017188891632,0.394430221475724,0.270860447926713,0.277379072578877,0.199394187578162,0.229331334118031,0.249201244638251,0.221416743843362,0.438274505451448,0.373085894777616,0.245343954130076,0.305576231046404,0.210887900573727,0.301973375770661,0.201842967946026,0.122643581100569,0.0886491095573543,0.161988409363074,0.199613652646322,0.258704054869818,0.184397130916095,0.353904218433458,0.323279570487536,0.277498167984847,0.143913366251321,0.164042382624125,0.351193924797644,0.407186593636506,0.333630211842457,0.241310690661961,0.335227371052668,0.327374183840224,0.376129998050273,0.303854642441404,0.421731582578439,0.380552306511223,0.437865444030143,0.282985327366669,0.429728618041551,0.201600694172047,0.26482901167875,0.405017062635269,0.279913222004689,0.37433701529382,0.362651608582491,0.333903202469923,0.359519877553681,0.213907832350586,0.382786127490228,0,0.0593869622675902,0.300674687394726
"Pomoxis_nigromaculatus",0.178122968433458,0.232163404575283,0.0849157229766679,0.468269192913954,0.507481933298569,0.28068577610673,0.36209176508558,0.411966336131211,0.291785871732765,0.256453648772826,0.17846876377211,0.208405910311979,0.228275820832199,0.202678706110952,0.417349081645397,0.391168855951513,0.224418530324024,0.284650807240352,0.189962476767676,0.322534235231106,0.180917544139974,0.0632566188329788,0.0292621472897641,0.141792114248236,0.140226690378732,0.199317092602228,0.125010168648505,0.332978794627406,0.340815685143022,0.258031001561224,0.0857283270606538,0.105857343433458,0.330568981760823,0.386862131368916,0.316094097186971,0.222572652929551,0.354950871781797,0.306448760034172,0.355204574244221,0.321390757096891,0.400806158772387,0.361814268778813,0.419127406297734,0.302708828095797,0.410990580309141,0.180675270365995,0.243903587872698,0.38627902490286,0.297449336660175,0.394060516022949,0.380187723237977,0.315165164737514,0.340781839821271,0.195169794618177,0.361860703684177,0.0593869622675902,0,0.281936649662317
"Semotilus_atromaculatus",0.263741717986405,0.282729861929907,0.322681699562061,0.316071302902209,0.316822504825286,0.249220983461354,0.253703895517128,0.303578466562758,0.340583622379405,0.29835941357633,0.337700477942703,0.215402656128142,0.235272566648362,0.30535744106402,0.347422750538482,0.28223413986465,0.231415276140187,0.253186014594976,0.273882299506915,0.256494217011541,0.341760443802291,0.224399999264526,0.305790143105927,0.2634443467578,0.265913340041048,0.244775376879929,0.289819414464667,0.185155676762946,0.309350892497646,0.184212138485708,0.252280361338355,0.310870916172697,0.266351785269293,0.281749121829675,0.282248802475346,0.290133227501996,0.303783452888711,0.198060890465719,0.285278243137307,0.289925964451515,0.253956750742396,0.235671192631589,0.294864836110445,0.216727821566519,0.337965452264568,0.303056631566773,0.289361872150399,0.258188529086697,0.299090678386757,0.27862132594706,0.310261392131063,0.279872446463264,0.293017790610276,0.297848529571245,0.330395911038801,0.300674687394726,0.281936649662317,0
