"","instream_PC1","instream_PC2","instream_PC3"
"89",0.183804786436588,0.228230360739974,-0.560443647535399
"90",-0.225400673267416,0.841010449273665,0.843092480048274
"91",-0.103247959028645,1.02015193225792,1.57746370817814
"92",-0.934576642945262,-1.96245786518932,1.53551785137423
"93",0.00354357158672786,-3.10456254524311,0.564685243408918
"94",-1.66915948138385,-1.04237143286125,1.9634132752867
"95",-1.36865329811304,1.67588563726886,0.355226098936612
"96",0.835724572370896,-0.629225221827549,1.82876568187109
"97",-4.17766781936142,-0.490639304091497,-0.669005704761087
"98",-2.4204852219042,-2.29095759854742,0.75527861755006
"99",-4.54751184334509,-0.639839462545313,-0.0955851296527117
"100",-4.04735009249978,-2.17837112129337,-0.307137883892905
"101",-2.53767092971402,-0.726648129314116,0.925266385369088
"102",-2.96262115715875,1.85080645770892,-0.0458920126431539
"103",-2.96411992010929,-3.8947032688598,0.217905005241846
"104",-4.22909620232806,-0.419295755950033,-0.461912658775141
"105",1.11102095185585,-1.0341815094322,-1.08413605189264
"106",-1.41841866243787,1.25105785944767,-1.56964073655221
"107",-3.07070073319028,-0.114019754406826,-2.40775859421276
"108",-3.67853897802642,-0.561412710141508,-0.187448746035802
"109",3.17464820033768,-1.08833739339003,-0.897013423121197
"110",0.0663218695873718,-0.208022912439385,0.928609538562559
"111",-0.635139418637538,-0.0963978109752407,1.26080997423447
"112",0.436475841810141,1.43121851151057,0.342906570796153
"113",0.354250065040612,-0.102001091986949,0.566898187653607
"114",-3.0019351858015,1.75142170391968,0.785717266607293
"115",-1.20621155566422,1.90119459149701,0.728440774586313
"116",-2.06506455030061,-0.204050572162338,0.383958994602204
"117",-0.452617284562939,-2.06152250613478,0.764366635345977
"118",-0.679785354273213,-0.0366136360504282,-1.17095492571776
"119",-0.162800418961088,1.1364355932174,-0.520698209908739
"120",-0.437165767694318,1.24978500503165,-1.03800278273831
"121",0.10990549479213,-1.36318569295891,-0.0963162592904442
"122",1.40433972979068,0.745695163122515,1.45516527993044
"123",0.753222505868444,1.67294801333705,0.0785316903815034
"124",2.74063021114238,-0.522968071318978,1.36851976834227
"125",1.39015490208235,2.48762409386462,3.14174307931614
"126",2.74381172025153,-1.29505612233708,0.328152176354087
"127",1.59135761084825,-1.10207719224949,0.745110029086262
"128",1.18791397014227,-1.61861758867691,1.2946624569827
"129",-0.823942163401738,1.19023289972482,2.51224173442625
"130",-3.77897074663107,-0.999381289933211,0.915004748619868
"131",-1.73139946024791,1.85972581706214,0.0761087859403592
"132",-2.33135308463726,1.20529179358072,0.308561746969132
"133",-0.296844692567918,1.38201327154373,0.254248365067247
"134",1.73992010109357,0.226013521907466,5.80595108395088
"135",1.05551352954191,2.83066651655049,0.0188304025264236
"136",-1.48707226009762,1.42801250747002,-1.58159465901401
"137",-0.530135381066412,1.68935444924714,-1.14640236963474
"138",-2.81150564022614,-0.649214354015582,-0.489871902041746
