"","hydrophysio_PC1","hydrophysio_PC2","hydrophysio_PC3"
"83",0.636030842867597,0.686186498734798,-0.245624376701785
"84",4.11983828694218,-4.05256981313668,0.0745057720212559
"85",-1.66613710721572,-3.85428833950702,0.65921207095064
"86",-1.64139660996013,-4.04237921799648,0.225321305202221
"87",1.5827756405564,-0.909696100250803,-0.271700623028052
"88",2.14028709636348,-1.33912493163864,0.466661770519472
"89",1.14146271307322,-0.675435024832315,-0.232336188859889
"90",2.28463586228659,-1.41254418403623,0.453702298211327
"91",3.06646827355336,-2.57961584153229,0.2276973991474
"92",5.39965530469202,-5.21179508215153,0.338940100700461
"93",-0.28689000130543,-1.68058847831323,1.20816715457183
"94",2.26233176078841,-1.75272348574463,0.349416904865243
"95",2.4451129466515,-1.91840833306438,0.475983779299712
"96",1.01665776737721,-0.283349359623514,0.0296028733309064
"97",0.926874067648525,0.152107389338092,-0.842338880728119
"98",2.72184519203274,-2.06057842926106,-0.0407981490110464
"99",1.72302415106879,-0.754221147110253,-0.7503796029474
"100",3.46209656682389,-3.34604578343525,-0.114395138537345
"101",4.0860740973611,-3.61221880994948,0.49046545068418
"102",2.52775211463748,-1.83889277140299,-0.286979117876853
"103",2.52775211463748,-1.83889277140299,-0.286979117876853
"104",3.31939305653275,-3.15169477353628,-0.324257791363463
"105",1.50178896861641,-0.541225427433541,0.259406745093038
"106",2.08209764005197,-1.58434968600036,0.965335842200976
"107",0.744188648748681,-0.357449968191465,-0.7618268034379
"108",1.09069789077903,-0.323483110064514,0.0109042505521353
"109",-1.25130434608034,1.6243440646284,-0.054319543652533
"110",-0.0227285852010161,1.19716776674433,-0.620097617941385
"111",0.152070235674157,0.925827409605058,-0.522482385228144
"112",-0.45678922537875,1.37194854091892,-0.841845748510599
"113",1.87489163204357,-1.3910079663073,-0.0352172689988649
"114",1.95339128326741,-2.08649900034399,0.0675475787344553
"115",0.817279551972642,0.52900145668071,-0.806476893645822
"116",1.01253640001615,0.0570677615156238,-0.589021797701619
"117",0.478861074323021,0.91019445274677,-0.902728974183504
"118",0.976173301563871,0.269340637668159,-0.612141925456324
"119",-0.163209847972632,0.197896976331393,1.03872639707173
"120",-2.18669402356412,0.0356321446101742,-0.0571995559055102
"121",0.605424840269014,0.933225575226085,-0.407128808004466
"122",-1.19599793357629,1.9084409949979,0.0167850987691118
"123",-0.163209847972632,0.197896976331393,1.03872639707173
"124",-2.56239230916178,1.73948221544272,1.84254296445396
"125",-2.56239230916178,1.73948221544272,1.84254296445396
"126",-0.330321389271451,1.73963834438678,-0.4948156789509
"127",-0.302075238515022,1.68220960628527,-0.391656645123563
"128",-0.9453646625203,1.98255373696514,-0.604633222927177
"129",0.16653373094821,0.724125276214029,0.13211551985656
"130",1.20136163693618,-0.712345354355455,-0.376271353609699
"131",2.00977124211875,-1.57912942593092,-0.430607716854576
"132",0.458008888475258,1.02658982058245,-0.737368870521702
"133",-0.735573599727358,0.796098585819982,-1.03714056391005
"134",-0.163209847972632,0.197896976331393,1.03872639707173
"135",-4.67497695599955,-1.69078578109589,-5.06807350517131
"136",-10.146796390781,-6.07492363733971,-4.90986471924159
"137",-6.49489059506449,-2.64276025509366,-4.165049884255
"138",0.380571457009948,-0.0822942435264062,-0.911046958554547
